                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     37,                 2.2904,                 1.4109,                 2.1131,                0.20242,                0.19554,                0.14991,                0.04716,                 2.5602,                 5.7041,                 2.2569,              0.0012872,              0.0012872,              0.0012872
                     38,                 2.2975,                 1.3801,                 2.0821,                0.21439,                0.19948,                0.16578,                0.05481,                 2.5846,                 5.2281,                 2.2789,              0.0012674,              0.0012674,              0.0012674
                     39,                 2.2699,                 1.3444,                 2.0212,                0.26014,                0.19291,                0.17613,                0.05803,                 2.5519,                 4.1998,                 2.2421,              0.0012476,              0.0012476,              0.0012476
                     40,                 2.2129,                 1.3775,                 2.0305,                0.28555,                0.18438,                0.17741,                0.05952,                 2.5377,                 3.4103,                  2.224,              0.0012278,              0.0012278,              0.0012278
                     41,                 2.2042,                 1.3734,                 2.0492,                0.30871,                0.18176,                0.17625,                0.05746,                 2.5763,                  3.309,                 2.2644,               0.001208,               0.001208,               0.001208
                     42,                 2.2333,                 1.4372,                 2.1127,                0.30746,                0.16667,                0.16627,                0.05324,                 2.6251,                  3.342,                 2.3157,              0.0011882,              0.0011882,              0.0011882
                     43,                  2.205,                 1.4092,                 2.0382,                0.13864,                0.41535,                0.15948,                0.05311,                 2.5894,                 3.1246,                 2.2908,              0.0011684,              0.0011684,              0.0011684
                     44,                 2.1902,                 1.4107,                 2.0497,                 0.1619,                0.44291,                0.16701,                0.05779,                 2.5555,                 2.8067,                  2.258,              0.0011486,              0.0011486,              0.0011486
                     45,                 2.1883,                 1.3806,                 1.9844,                0.18385,                0.47703,                0.18321,                0.06636,                 2.4748,                 2.3417,                 2.1672,              0.0011288,              0.0011288,              0.0011288
                     46,                 2.1559,                 1.3822,                 1.9987,                0.21643,                0.53412,                0.21406,                0.07932,                 2.4215,                 1.9609,                 2.1078,               0.001109,               0.001109,               0.001109
                     47,                 2.1788,                 1.3735,                 1.9483,                0.25733,                 0.5105,                0.23933,                0.09004,                 2.4086,                 1.7733,                 2.0842,              0.0010892,              0.0010892,              0.0010892
                     48,                 2.1873,                 1.3376,                  1.911,                0.31583,                0.49803,                0.27909,                0.10429,                 2.3998,                 1.6307,                 2.0654,              0.0010694,              0.0010694,              0.0010694
                     49,                 2.1903,                 1.3575,                 1.9768,                0.32735,                0.49049,                0.29154,                0.10607,                 2.4329,                 1.5999,                 2.0853,              0.0010496,              0.0010496,              0.0010496
                     50,                  2.101,                 1.3859,                 1.9591,                0.28404,                0.42585,                0.26271,                0.09129,                 2.4998,                 1.6437,                 2.1356,              0.0010298,              0.0010298,              0.0010298
                     51,                 2.2006,                 1.3683,                 1.9774,                0.27641,                0.42192,                0.25777,                0.08902,                 2.5063,                 1.6296,                 2.1396,                0.00101,                0.00101,                0.00101
                     52,                 2.1391,                 1.3443,                 1.9409,                0.29212,                0.45407,                0.27367,                0.09612,                 2.4663,                 1.5733,                 2.1143,              0.0009902,              0.0009902,              0.0009902
                     53,                 2.1646,                 1.3345,                 1.9274,                0.36004,                0.49245,                0.31712,                0.11494,                 2.4075,                 1.5035,                 2.0767,              0.0009704,              0.0009704,              0.0009704
                     54,                 2.1524,                 1.3361,                 1.9212,                0.42923,                0.56759,                0.38538,                0.14161,                 2.3524,                 1.4199,                 2.0364,              0.0009506,              0.0009506,              0.0009506
                     55,                 2.0811,                 1.3245,                 1.8966,                0.45469,                0.57776,                0.40819,                0.14886,                 2.3433,                 1.3887,                 2.0306,              0.0009308,              0.0009308,              0.0009308
                     56,                 2.0999,                 1.3362,                 1.8701,                0.43463,                0.57021,                0.38645,                0.14094,                 2.3504,                 1.3989,                 2.0391,               0.000911,               0.000911,               0.000911
                     57,                 2.1346,                 1.3295,                 1.8796,                0.40825,                0.57283,                0.36437,                0.13346,                 2.3509,                 1.3966,                 2.0374,              0.0008912,              0.0008912,              0.0008912
                     58,                 2.1671,                  1.382,                 1.9491,                0.39665,                0.57677,                0.35561,                0.13004,                 2.3539,                 1.3835,                 2.0349,              0.0008714,              0.0008714,              0.0008714
                     59,                 2.1094,                 1.3745,                 1.9188,                0.40949,                0.57788,                0.36606,                0.13124,                 2.3577,                 1.3638,                 2.0332,              0.0008516,              0.0008516,              0.0008516
                     60,                    2.1,                 1.3341,                 1.8825,                 0.4127,                0.57874,                0.36274,                0.13029,                 2.3621,                 1.3531,                 2.0337,              0.0008318,              0.0008318,              0.0008318
                     61,                 2.1419,                 1.3719,                 1.8929,                0.39466,                0.57283,                0.34852,                 0.1264,                 2.3687,                 1.3637,                 2.0329,               0.000812,               0.000812,               0.000812
                     62,                  2.175,                 1.3312,                 1.8864,                0.38907,                0.56102,                0.34563,                0.12501,                 2.3667,                 1.3809,                 2.0279,              0.0007922,              0.0007922,              0.0007922
                     63,                 2.0936,                 1.3354,                 1.9291,                0.34106,                0.50525,                0.29748,                0.10618,                 2.4126,                 1.4665,                 2.0661,              0.0007724,              0.0007724,              0.0007724
                     64,                 2.1398,                 1.3593,                 1.9158,                0.31981,                0.45735,                0.26291,                0.09354,                 2.4568,                 1.5197,                 2.0977,              0.0007526,              0.0007526,              0.0007526
                     65,                 2.1267,                 1.3771,                 1.8735,                0.32376,                0.46654,                0.27132,                0.09536,                 2.4533,                  1.517,                 2.0932,              0.0007328,              0.0007328,              0.0007328
                     66,                 2.0996,                 1.3478,                 1.9037,                0.34501,                0.47769,                0.29283,                0.10598,                 2.4285,                 1.4771,                 2.0759,               0.000713,               0.000713,               0.000713
                     67,                 2.1067,                 1.3522,                 1.8969,                0.39852,                0.50214,                0.34104,                0.12377,                 2.3775,                 1.4119,                 2.0362,              0.0006932,              0.0006932,              0.0006932
                     68,                 2.1205,                 1.3482,                  1.885,                0.39945,                0.52887,                 0.3514,                0.12957,                 2.3485,                 1.4024,                 2.0115,              0.0006734,              0.0006734,              0.0006734
                     69,                 2.1237,                 1.3304,                  1.881,                0.40855,                0.55887,                0.37629,                0.13926,                  2.334,                 1.3738,                 1.9935,              0.0006536,              0.0006536,              0.0006536
                     70,                 2.1228,                 1.3631,                 1.8812,                 0.4014,                0.58653,                0.37195,                0.13911,                 2.3266,                 1.3714,                 1.9838,              0.0006338,              0.0006338,              0.0006338
                     71,                 2.0869,                  1.309,                 1.8401,                0.39509,                 0.5899,                0.37554,                0.13903,                 2.3116,                 1.3896,                 1.9754,               0.000614,               0.000614,               0.000614
                     72,                 2.0846,                 1.3088,                 1.8339,                0.38024,                0.56168,                0.35844,                0.13088,                 2.3117,                 1.4288,                  1.979,              0.0005942,              0.0005942,              0.0005942
                     73,                 2.1284,                 1.3173,                 1.8552,                0.35961,                0.52297,                0.33538,                0.12236,                 2.3235,                 1.4692,                 1.9907,              0.0005744,              0.0005744,              0.0005744
                     74,                 2.0613,                 1.3218,                 1.8389,                0.34823,                0.49475,                0.31683,                0.11574,                 2.3419,                 1.5075,                 2.0066,              0.0005546,              0.0005546,              0.0005546
                     75,                 2.0698,                 1.3084,                   1.85,                0.34659,                0.47265,                0.30953,                0.11243,                 2.3729,                 1.5058,                 2.0296,              0.0005348,              0.0005348,              0.0005348
                     76,                 2.0131,                 1.3126,                 1.8174,                0.35599,                0.47552,                0.31098,                0.11414,                 2.3873,                 1.4806,                 2.0362,               0.000515,               0.000515,               0.000515
                     77,                 2.0899,                 1.3474,                   1.87,                0.37729,                0.49081,                0.32671,                0.12135,                 2.3716,                 1.4246,                 2.0198,              0.0004952,              0.0004952,              0.0004952
                     78,                 2.0417,                 1.3273,                 1.8348,                0.42574,                0.56365,                0.38898,                0.13977,                 2.3366,                   1.36,                  1.992,              0.0004754,              0.0004754,              0.0004754
                     79,                 2.0843,                 1.3099,                 1.8511,                0.48559,                0.60887,                0.45924,                0.16401,                 2.2932,                 1.3096,                 1.9715,              0.0004556,              0.0004556,              0.0004556
                     80,                 2.1278,                 1.3405,                 1.8562,                0.49767,                0.62664,                0.48521,                0.17222,                 2.2725,                 1.3019,                 1.9587,              0.0004358,              0.0004358,              0.0004358
                     81,                 2.0818,                 1.3719,                 1.8539,                0.49971,                0.63189,                 0.4845,                0.17396,                 2.2577,                 1.3041,                 1.9408,               0.000416,               0.000416,               0.000416
                     82,                 2.0683,                 1.3264,                 1.8142,                0.47654,                0.62008,                0.45496,                0.16678,                 2.2528,                 1.3246,                 1.9275,              0.0003962,              0.0003962,              0.0003962
                     83,                 2.0785,                 1.3033,                 1.8091,                0.44667,                 0.5958,                0.41785,                0.15085,                 2.2677,                 1.3794,                 1.9377,              0.0003764,              0.0003764,              0.0003764
                     84,                 2.0684,                  1.294,                 1.8007,                 0.4291,                0.57218,                0.38433,                0.13863,                 2.2868,                  1.431,                 1.9586,              0.0003566,              0.0003566,              0.0003566
                     85,                 2.1097,                 1.3188,                   1.82,                0.42801,                0.57874,                0.38121,                0.13803,                  2.284,                 1.4405,                 1.9591,              0.0003368,              0.0003368,              0.0003368
                     86,                 2.0803,                 1.3167,                 1.8365,                0.41833,                0.57612,                0.37451,                0.13534,                 2.2908,                 1.4441,                 1.9657,               0.000317,               0.000317,               0.000317
                     87,                 2.0239,                 1.3279,                 1.8585,                0.41388,                0.56946,                0.36378,                0.13162,                 2.3046,                  1.434,                 1.9755,              0.0002972,              0.0002972,              0.0002972
                     88,                 2.0789,                 1.3137,                 1.8425,                0.40124,                0.55577,                0.35157,                0.12788,                 2.3229,                 1.4288,                 1.9877,              0.0002774,              0.0002774,              0.0002774
                     89,                 2.0589,                 1.3017,                 1.8064,                0.39937,                0.55586,                0.34722,                0.12856,                 2.3432,                 1.4203,                 1.9991,              0.0002576,              0.0002576,              0.0002576
                     90,                 2.0602,                 1.2902,                 1.8209,                0.39683,                0.55645,                0.34913,                0.12961,                 2.3515,                 1.4101,                 2.0044,              0.0002378,              0.0002378,              0.0002378
                     91,                 2.0084,                 1.5706,                 1.7667,                0.40085,                0.54462,                0.34769,                0.12864,                 2.3531,                 1.4269,                 2.0059,               0.000218,               0.000218,               0.000218
                     92,                 2.0223,                 1.5605,                 1.7712,                0.41166,                0.54528,                 0.3561,                0.13122,                 2.3455,                 1.4423,                 1.9988,              0.0001982,              0.0001982,              0.0001982
                     93,                 1.9891,                 1.5246,                 1.7641,                0.42082,                0.54199,                0.36414,                0.13381,                 2.3351,                 1.4609,                 1.9893,              0.0001784,              0.0001784,              0.0001784
                     94,                 1.9344,                 1.4871,                 1.7565,                0.42925,                0.53871,                0.37665,                0.13761,                 2.3219,                 1.4791,                 1.9794,              0.0001586,              0.0001586,              0.0001586
                     95,                 1.9176,                 1.4935,                 1.7628,                0.43514,                0.53937,                0.38602,                0.14061,                 2.3138,                 1.4956,                  1.973,              0.0001388,              0.0001388,              0.0001388
                     96,                 1.9587,                 1.4443,                 1.7358,                0.42654,                0.53215,                0.38794,                0.14159,                 2.3062,                  1.502,                 1.9678,               0.000119,               0.000119,               0.000119
                     97,                 1.9944,                  1.484,                 1.8104,                0.42816,                0.54068,                0.39185,                0.14232,                 2.2976,                 1.5018,                 1.9632,               9.92e-05,               9.92e-05,               9.92e-05
                     98,                 1.8975,                 1.4271,                 1.7305,                0.42603,                0.53916,                 0.3894,                0.14179,                 2.2954,                 1.5024,                 1.9637,               7.94e-05,               7.94e-05,               7.94e-05
                     99,                 1.8992,                  1.424,                 1.7319,                0.42792,                 0.5374,                0.38916,                0.14156,                 2.2943,                 1.5045,                 1.9652,               5.96e-05,               5.96e-05,               5.96e-05
                    100,                 1.9813,                 1.4765,                 1.7562,                0.42219,                0.53675,                0.38966,                 0.1415,                 2.2931,                 1.5072,                 1.9666,               3.98e-05,               3.98e-05,               3.98e-05
