                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                     72,                 2.3266,                 1.2057,                 1.7455,                0.63455,                0.65092,                0.61417,                0.22592,                 2.1777,                 1.1847,                 1.8668,              0.0012971,              0.0012971,              0.0012971
                     73,                 2.2934,                 1.2153,                 1.7688,                0.64569,                0.65051,                0.62049,                0.22935,                 2.1967,                 1.1563,                 1.8795,              0.0012872,              0.0012872,              0.0012872
                     74,                 2.2861,                 1.2089,                 1.7606,                0.63909,                0.65184,                0.59906,                 0.2218,                 2.2355,                 1.1644,                 1.9074,              0.0012773,              0.0012773,              0.0012773
                     75,                 2.2751,                 1.1863,                 1.7663,                0.57536,                0.61089,                0.52596,                0.20077,                 2.3129,                 1.1983,                 1.9447,              0.0012674,              0.0012674,              0.0012674
                     76,                 2.2747,                 1.1864,                   1.74,                0.55731,                0.60564,                0.51267,                0.19599,                 2.2843,                 1.2351,                 1.9095,              0.0012575,              0.0012575,              0.0012575
                     77,                 2.3034,                 1.2396,                 1.7946,                 0.5778,                0.64567,                0.54191,                0.20499,                 2.2491,                 1.2407,                 1.8783,              0.0012476,              0.0012476,              0.0012476
                     78,                 2.2777,                 1.2043,                 1.7519,                0.64133,                 0.6916,                0.62647,                0.23653,                 2.1778,                 1.1945,                 1.8353,              0.0012377,              0.0012377,              0.0012377
                     79,                 2.3227,                 1.2193,                 1.7662,                 0.6671,                 0.6857,                 0.6386,                0.23871,                   2.17,                 1.2053,                 1.8338,              0.0012278,              0.0012278,              0.0012278
                     80,                  2.288,                   1.23,                 1.7424,                0.65115,                0.65157,                0.60632,                0.22123,                  2.182,                 1.2562,                  1.848,              0.0012179,              0.0012179,              0.0012179
                     81,                 2.2614,                 1.2422,                 1.7316,                0.66479,                0.66759,                 0.6054,                0.22185,                 2.1564,                  1.256,                 1.8329,               0.001208,               0.001208,               0.001208
                     82,                 2.2603,                 1.2081,                 1.6957,                0.69019,                0.67243,                0.62278,                0.22868,                 2.1423,                 1.2423,                 1.8171,              0.0011981,              0.0011981,              0.0011981
                     83,                 2.2941,                 1.2012,                 1.7005,                0.67801,                0.66737,                0.62597,                0.23219,                 2.1392,                 1.2431,                 1.8074,              0.0011882,              0.0011882,              0.0011882
                     84,                 2.2617,                 1.1991,                 1.7028,                0.69565,                0.67192,                 0.6545,                0.23969,                 2.1391,                 1.2418,                 1.8053,              0.0011783,              0.0011783,              0.0011783
                     85,                 2.2631,                 1.2118,                 1.6947,                0.68909,                0.67388,                0.65754,                0.24385,                 2.1354,                 1.2422,                 1.8046,              0.0011684,              0.0011684,              0.0011684
                     86,                 2.2272,                 1.2242,                 1.7201,                0.68268,                0.67585,                0.65638,                0.24958,                 2.1387,                 1.1877,                 1.8192,              0.0011585,              0.0011585,              0.0011585
                     87,                 2.2649,                 1.2233,                  1.772,                0.64794,                0.60624,                0.59819,                0.23039,                 2.2098,                 1.1611,                  1.872,              0.0011486,              0.0011486,              0.0011486
                     88,                 2.2676,                 1.1924,                 1.7446,                0.63328,                0.59646,                0.57195,                0.21972,                 2.2705,                 1.1615,                 1.8945,              0.0011387,              0.0011387,              0.0011387
                     89,                 2.2973,                 1.1754,                 1.7144,                0.65439,                0.62927,                0.61065,                0.23628,                 2.2341,                 1.1466,                 1.8632,              0.0011288,              0.0011288,              0.0011288
                     90,                 2.2752,                 1.1917,                 1.7346,                0.69847,                0.67126,                0.67361,                0.26589,                 2.1434,                 1.1449,                 1.8088,              0.0011189,              0.0011189,              0.0011189
                     91,                 2.2286,                 1.1986,                 1.6846,                0.68862,                0.68832,                0.68419,                0.27297,                 2.0846,                 1.1955,                 1.7706,               0.001109,               0.001109,               0.001109
                     92,                 2.2152,                 1.2388,                 1.7081,                0.69098,                0.71391,                0.68615,                0.27089,                  2.077,                 1.2108,                  1.757,              0.0010991,              0.0010991,              0.0010991
                     93,                 2.2426,                 1.1937,                 1.6862,                0.68348,                0.70932,                0.67881,                0.25985,                 2.0866,                 1.2001,                 1.7534,              0.0010892,              0.0010892,              0.0010892
                     94,                 2.2078,                 1.1809,                 1.6757,                 0.6968,                0.70271,                0.66864,                0.24872,                 2.1035,                  1.184,                 1.7548,              0.0010793,              0.0010793,              0.0010793
                     95,                 2.2795,                 1.1765,                 1.6616,                0.71149,                0.70079,                0.66931,                0.24677,                 2.1112,                 1.2027,                 1.7569,              0.0010694,              0.0010694,              0.0010694
                     96,                 2.2593,                 1.1794,                 1.6931,                0.72089,                0.71009,                0.68204,                0.25116,                 2.1074,                 1.2142,                 1.7507,              0.0010595,              0.0010595,              0.0010595
                     97,                 2.2291,                 1.1544,                 1.6468,                0.71541,                0.71258,                 0.6901,                0.25291,                 2.1032,                 1.2281,                 1.7442,              0.0010496,              0.0010496,              0.0010496
                     98,                 2.2598,                 1.2351,                 1.7259,                0.68379,                 0.7109,                0.68625,                0.26132,                 2.0885,                 1.2262,                 1.7366,              0.0010397,              0.0010397,              0.0010397
                     99,                 2.2341,                 1.1849,                 1.6361,                0.67666,                0.71268,                0.67824,                0.26082,                 2.0772,                 1.2204,                 1.7294,              0.0010298,              0.0010298,              0.0010298
                    100,                 2.1942,                 1.2197,                 1.6816,                0.68418,                0.70932,                0.68625,                 0.2648,                 2.0712,                 1.1921,                 1.7247,              0.0010199,              0.0010199,              0.0010199
                    101,                 2.1884,                 1.2315,                 1.6727,                0.70484,                0.70825,                0.69492,                0.26835,                 2.0798,                 1.1735,                 1.7279,                0.00101,                0.00101,                0.00101
                    102,                 2.2107,                 1.1974,                 1.6757,                0.71207,                0.70735,                0.69823,                0.26806,                  2.089,                 1.1652,                 1.7379,              0.0010001,              0.0010001,              0.0010001
                    103,                 2.1588,                 1.1724,                  1.654,                0.73111,                0.70866,                0.70469,                0.26546,                 2.0912,                 1.1753,                 1.7457,              0.0009902,              0.0009902,              0.0009902
                    104,                 2.1755,                 1.1859,                 1.6773,                0.70942,                0.70968,                0.68876,                0.25865,                 2.1098,                 1.1756,                 1.7601,              0.0009803,              0.0009803,              0.0009803
                    105,                 2.2393,                 1.1916,                 1.6706,                0.71246,                0.70407,                0.68665,                0.25498,                 2.1218,                 1.1931,                 1.7639,              0.0009704,              0.0009704,              0.0009704
                    106,                 2.1887,                 1.1696,                 1.6921,                 0.6897,                0.70472,                0.67618,                0.25025,                 2.1362,                  1.184,                 1.7744,              0.0009605,              0.0009605,              0.0009605
                    107,                 2.1655,                 1.1964,                 1.6906,                0.69229,                 0.7027,                0.67012,                0.24741,                 2.1399,                  1.178,                 1.7808,              0.0009506,              0.0009506,              0.0009506
                    108,                 2.2073,                 1.1489,                 1.6334,                0.70215,                 0.7021,                0.67531,                0.25349,                 2.1248,                 1.1742,                 1.7692,              0.0009407,              0.0009407,              0.0009407
                    109,                  2.169,                  1.163,                 1.6511,                0.71598,                0.70604,                0.69432,                0.26879,                    2.1,                 1.1682,                 1.7492,              0.0009308,              0.0009308,              0.0009308
                    110,                 2.1872,                 1.1755,                 1.6432,                0.72142,                0.71588,                0.70792,                0.27835,                 2.0779,                 1.1784,                 1.7293,              0.0009209,              0.0009209,              0.0009209
                    111,                  2.182,                 1.2022,                 1.6377,                0.70551,                0.72966,                0.70711,                0.27553,                 2.0701,                 1.1806,                 1.7179,               0.000911,               0.000911,               0.000911
                    112,                 2.2004,                  1.217,                 1.6805,                 0.6963,                0.71325,                 0.6903,                0.26578,                 2.0764,                 1.1784,                 1.7185,              0.0009011,              0.0009011,              0.0009011
                    113,                 2.1704,                 1.1893,                  1.656,                0.70249,                0.69882,                0.67166,                0.25912,                 2.0977,                 1.1679,                 1.7284,              0.0008912,              0.0008912,              0.0008912
                    114,                 2.2432,                 1.1704,                 1.6315,                0.70816,                0.70537,                0.67749,                 0.2573,                 2.0934,                  1.174,                 1.7301,              0.0008813,              0.0008813,              0.0008813
                    115,                 2.2204,                 1.1902,                 1.6361,                0.71119,                0.71902,                0.69727,                0.26576,                 2.0662,                  1.189,                 1.7143,              0.0008714,              0.0008714,              0.0008714
                    116,                 2.1875,                 1.1734,                 1.6303,                0.71534,                0.72552,                0.71752,                0.27767,                 2.0355,                 1.1936,                 1.6921,              0.0008615,              0.0008615,              0.0008615
                    117,                 2.1615,                 1.2037,                 1.6747,                0.72186,                0.72547,                0.72876,                0.28484,                  2.024,                  1.193,                 1.6856,              0.0008516,              0.0008516,              0.0008516
                    118,                  2.212,                  1.189,                 1.6426,                0.72278,                0.71129,                0.72269,                0.29059,                 2.0295,                 1.1851,                 1.6873,              0.0008417,              0.0008417,              0.0008417
                    119,                 2.1618,                  1.172,                 1.6114,                0.73227,                0.70735,                0.72126,                0.28889,                 2.0365,                 1.1728,                 1.6883,              0.0008318,              0.0008318,              0.0008318
                    120,                 2.1499,                 1.1439,                 1.5938,                0.74775,                0.72357,                0.72839,                0.28017,                 2.0598,                 1.1829,                 1.7021,              0.0008219,              0.0008219,              0.0008219
                    121,                 2.1884,                 1.1921,                 1.6392,                0.74561,                0.72572,                0.72654,                0.27472,                 2.0722,                 1.1868,                 1.7085,               0.000812,               0.000812,               0.000812
                    122,                 2.1754,                 1.1964,                 1.6267,                0.75511,                0.72434,                0.72758,                0.28085,                  2.059,                 1.1759,                 1.6982,              0.0008021,              0.0008021,              0.0008021
                    123,                 2.1824,                 1.1884,                 1.6151,                0.73519,                0.72323,                0.72336,                0.28954,                 2.0442,                 1.1677,                  1.687,              0.0007922,              0.0007922,              0.0007922
                    124,                 2.1447,                   1.17,                 1.6068,                0.72713,                0.71165,                0.71697,                0.29056,                 2.0467,                 1.1619,                 1.6912,              0.0007823,              0.0007823,              0.0007823
                    125,                 2.1389,                 1.1815,                   1.63,                0.71795,                0.68813,                0.69117,                 0.2833,                 2.0704,                 1.1443,                 1.7077,              0.0007724,              0.0007724,              0.0007724
                    126,                 2.2197,                 1.1826,                 1.6253,                 0.7183,                0.68898,                0.69873,                0.28764,                 2.0702,                  1.131,                 1.7051,              0.0007625,              0.0007625,              0.0007625
                    127,                 2.1639,                 1.1277,                 1.5915,                0.72918,                 0.7185,                0.72605,                0.29808,                 2.0483,                 1.1165,                 1.6869,              0.0007526,              0.0007526,              0.0007526
                    128,                 2.1591,                 1.1618,                   1.63,                0.74425,                0.72178,                0.74014,                0.29587,                 2.0523,                 1.1194,                 1.6861,              0.0007427,              0.0007427,              0.0007427
                    129,                 2.1676,                 1.1695,                 1.6399,                0.74922,                0.72572,                0.73147,                 0.2934,                 2.0589,                 1.1305,                  1.689,              0.0007328,              0.0007328,              0.0007328
                    130,                  2.162,                 1.1782,                 1.6389,                 0.7397,                0.71789,                 0.7182,                 0.2852,                 2.0617,                 1.1398,                 1.6901,              0.0007229,              0.0007229,              0.0007229
                    131,                 2.2035,                 1.1675,                 1.6227,                0.75137,                0.72244,                0.71949,                0.28135,                 2.0634,                 1.1582,                 1.6951,               0.000713,               0.000713,               0.000713
                    132,                 2.1522,                 1.1651,                 1.6082,                0.74691,                0.71982,                0.72449,                 0.2803,                 2.0619,                 1.1742,                 1.6997,              0.0007031,              0.0007031,              0.0007031
                    133,                  2.173,                 1.1665,                 1.6044,                0.73382,                0.71916,                 0.7143,                0.27315,                 2.0681,                 1.1864,                 1.7083,              0.0006932,              0.0006932,              0.0006932
                    134,                 2.1617,                 1.1723,                 1.6227,                0.73045,                0.71982,                0.71205,                 0.2755,                 2.0678,                 1.1765,                 1.7137,              0.0006833,              0.0006833,              0.0006833
                    135,                 2.1806,                 1.1803,                 1.6359,                0.71704,                0.70004,                0.68445,                0.26817,                 2.0805,                 1.1668,                 1.7268,              0.0006734,              0.0006734,              0.0006734
                    136,                 2.1179,                 1.1843,                  1.639,                0.68451,                0.67651,                0.63205,                0.24991,                 2.1024,                 1.1646,                 1.7466,              0.0006635,              0.0006635,              0.0006635
                    137,                 2.1735,                 1.1634,                 1.6257,                0.68283,                0.66253,                0.62101,                 0.2426,                 2.1171,                 1.1602,                 1.7521,              0.0006536,              0.0006536,              0.0006536
                    138,                 2.1559,                 1.1479,                 1.5863,                0.69541,                0.68463,                 0.6469,                0.25397,                 2.1023,                  1.143,                 1.7318,              0.0006437,              0.0006437,              0.0006437
                    139,                  2.119,                  1.163,                 1.6152,                0.73933,                0.70472,                0.70572,                0.28384,                 2.0559,                 1.1326,                 1.6948,              0.0006338,              0.0006338,              0.0006338
                    140,                 2.1644,                 1.1453,                 1.5851,                 0.7695,                0.73165,                0.74432,                0.29901,                 2.0168,                 1.1334,                 1.6603,              0.0006239,              0.0006239,              0.0006239
                    141,                 2.1386,                 1.1734,                 1.6202,                0.76122,                 0.7336,                0.76152,                0.30742,                 2.0004,                 1.1424,                 1.6445,               0.000614,               0.000614,               0.000614
                    142,                 2.1359,                 1.1683,                 1.6019,                0.75842,                0.73885,                0.76658,                0.31525,                 2.0005,                 1.1397,                 1.6374,              0.0006041,              0.0006041,              0.0006041
                    143,                 2.1344,                 1.1492,                 1.5837,                0.75347,                  0.736,                0.75806,                 0.3158,                 2.0154,                 1.1321,                 1.6399,              0.0005942,              0.0005942,              0.0005942
                    144,                 2.1649,                 1.1592,                 1.5913,                0.73153,                 0.7134,                0.73531,                0.30915,                 2.0345,                 1.1319,                  1.649,              0.0005843,              0.0005843,              0.0005843
                    145,                 2.1332,                 1.1772,                 1.6108,                0.73139,                0.70752,                0.72684,                0.30064,                 2.0519,                 1.1313,                 1.6619,              0.0005744,              0.0005744,              0.0005744
                    146,                 2.1704,                 1.1944,                 1.6401,                0.74173,                0.70472,                0.72088,                 0.2958,                  2.057,                 1.1249,                  1.672,              0.0005645,              0.0005645,              0.0005645
                    147,                 2.1201,                 1.1406,                  1.603,                0.75172,                0.69816,                0.71315,                0.28907,                  2.067,                 1.1167,                 1.6863,              0.0005546,              0.0005546,              0.0005546
                    148,                 2.1636,                 1.1721,                 1.6285,                0.75073,                0.71143,                0.72214,                0.28814,                  2.059,                 1.1227,                 1.6907,              0.0005447,              0.0005447,              0.0005447
                    149,                 2.1098,                 1.1257,                 1.5604,                0.74752,                0.72074,                0.73949,                0.29147,                 2.0427,                   1.14,                 1.6878,              0.0005348,              0.0005348,              0.0005348
                    150,                  2.152,                 1.1738,                  1.632,                0.75711,                0.72703,                0.74587,                 0.2915,                 2.0302,                 1.1529,                 1.6809,              0.0005249,              0.0005249,              0.0005249
                    151,                 2.1889,                 1.1692,                 1.6064,                0.76069,                0.72244,                0.73956,                0.28805,                 2.0235,                  1.153,                 1.6749,               0.000515,               0.000515,               0.000515
